step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
1128,DEBIT,1185.11,C731747352,42573.11,41388.0,M205638567,57227.07,58412.18,0,0
1129,DEBIT,1517.91,C798511904,12034.86,10516.96,M686826563,66685.34,68203.25,0,0
1130,DEBIT,78.59,C169022241,57669.6,57591.01,M120255068,4949.42,5028.02,0,0
1131,CASH_OUT,2505.41,C456577491,62821.86,60316.46,M689054771,91158.5,93663.91,0,0
1132,TRANSFER,8225.81,C213492694,52384.05,44158.24,M238714355,49842.39,58068.21,0,0
1133,DEBIT,6762.59,C909202774,2546.24,0.0,M564576562,32726.52,39489.11,0,0
1134,CASH_OUT,65897.11,C561769503,70060.57,4163.46,M710515503,98901.24,164798.35,1,0
1135,CASH_OUT,128.07,C783550558,5798.38,5670.31,M828249433,14438.72,14566.8,0,0
1136,TRANSFER,9841.28,C913179731,10677.88,836.6,M735260408,95294.31,105135.59,0,0
1137,CASH_OUT,6659.04,C473279707,65103.63,58444.58,M176509037,34069.06,40728.11,0,0
1138,CASH_OUT,2399.2,C824158366,60773.48,58374.27,M486027471,68768.71,71167.91,0,0
1139,CASH_IN,5030.43,C700139614,45004.37,39973.94,M462635299,44543.77,49574.19,0,0
1140,CASH_IN,1692.23,C592303289,94884.44,93192.21,M460197961,1787.32,3479.55,0,0
1141,DEBIT,75.01,C163299883,56596.14,56521.14,M187151365,30955.71,31030.72,0,0
1142,CASH_IN,3767.3,C711672037,36198.06,32430.76,M224955462,37195.38,40962.67,0,0
1143,CASH_OUT,6794.38,C559811101,81468.26,74673.87,M393746444,94373.22,101167.6,0,0
1144,DEBIT,2042.72,C596210608,2348.43,305.7,M575625186,29784.8,31827.52,0,0
1145,CASH_IN,2579.79,C933633450,32031.9,29452.11,M394954328,2132.35,4712.14,0,0
1146,DEBIT,2293.87,C768044167,8842.54,6548.67,M892763561,95942.25,98236.12,0,0
1147,DEBIT,1715.04,C932432761,8305.71,6590.67,M462234657,3042.28,4757.32,0,0
1148,PAYMENT,131.8,C157712104,86458.69,86326.89,M646177425,65205.05,65336.86,0,0
1149,DEBIT,280.51,C328322649,91341.05,91060.54,M553000562,26098.6,26379.11,0,0
1150,PAYMENT,2138.04,C212770229,56881.58,54743.54,M329178549,60519.18,62657.22,0,0
1151,CASH_IN,1513.49,C168199579,47942.4,46428.91,M290238087,3950.93,5464.41,0,0
1152,CASH_OUT,339.65,C857631935,46718.6,46378.94,M852552539,63068.26,63407.92,0,0
1153,TRANSFER,223689.6,C486259153,64494.12,0.0,M384527099,97719.35,321408.95,1,1
1154,CASH_OUT,825.79,C591400114,59132.95,58307.16,M592187599,45808.31,46634.11,0,0
1155,TRANSFER,282.33,C878574729,95988.14,95705.81,M638109413,82113.87,82396.2,0,0
1156,DEBIT,506.97,C917268586,13098.73,12591.76,M667472988,68263.42,68770.39,0,0
1157,CASH_OUT,1387.64,C117510669,14874.24,13486.61,M502953947,90841.81,92229.44,0,0
1158,CASH_OUT,663.81,C377601080,16286.91,15623.1,M658435070,53700.57,54364.38,0,0
1159,CASH_IN,1249.93,C720994700,82002.85,80752.92,M155644906,27735.84,28985.76,0,0
1160,DEBIT,156.94,C699070393,92014.86,91857.92,M293911026,38051.07,38208.01,0,0
1161,CASH_IN,2613.96,C587488181,3465.14,851.18,M712396573,75267.29,77881.25,0,0
1162,PAYMENT,971.69,C747490300,99468.35,98496.66,M105336928,83548.21,84519.9,0,0
1163,DEBIT,9954.8,C731130166,78088.18,68133.38,M944581593,30371.66,40326.46,0,0
1164,PAYMENT,2040.76,C607821329,17561.75,15520.99,M612698295,44682.0,46722.77,0,0
1165,PAYMENT,4344.56,C226484621,62758.29,58413.73,M394682942,34330.89,38675.45,0,0
1166,PAYMENT,480.57,C157180427,5098.0,4617.43,M944801382,32986.15,33466.73,0,0
1167,PAYMENT,3306.66,C334066364,68079.93,64773.27,M690557283,20317.7,23624.36,0,0
1168,DEBIT,2094.62,C133866563,94082.28,91987.66,M211824802,65694.73,67789.35,0,0
1169,TRANSFER,891.15,C745245084,56786.69,55895.54,M327473325,44508.66,45399.81,0,0
1170,TRANSFER,2018.29,C838265352,8024.53,6006.23,M863226151,89728.45,91746.75,0,0
1171,PAYMENT,5701.67,C564978445,57873.25,52171.58,M166166351,20106.72,25808.39,0,0
1172,DEBIT,3176.42,C948674057,73983.18,70806.76,M974750521,30558.6,33735.02,0,0
1173,TRANSFER,187.96,C759115492,22594.27,22406.32,M815938780,2049.23,2237.19,0,0
1174,TRANSFER,6671.8,C565152960,892.32,0.0,M654636805,21367.24,28039.04,0,0
1175,PAYMENT,4957.28,C117149353,57097.04,52139.76,M510387659,23494.63,28451.91,0,0
1176,PAYMENT,2332.72,C960331589,51736.25,49403.54,M193231514,29054.63,31387.35,0,0
1177,CASH_IN,1482.9,C104556755,73091.83,71608.93,M213661044,2058.95,3541.85,0,0
1178,CASH_IN,4078.52,C627938885,5544.11,1465.59,M326580390,64645.74,68724.26,0,0
1179,TRANSFER,3338.24,C498706711,51353.07,48014.83,M569031925,69215.26,72553.51,0,0
1180,PAYMENT,2793.89,C886202986,54574.02,51780.12,M529565056,46216.05,49009.94,0,0
1181,CASH_IN,949.27,C871965377,350.6,0.0,M730136176,74569.75,75519.02,0,0
1182,CASH_IN,16607.73,C472323556,93896.63,77288.9,M842272301,73493.22,90100.95,0,0
1183,PAYMENT,4820.57,C268536989,65415.4,60594.83,M974218675,84063.95,88884.52,0,0
1184,CASH_IN,1309.19,C670855130,97578.94,96269.75,M818839276,26415.38,27724.57,0,0
1185,CASH_IN,1599.81,C180130653,25069.47,23469.65,M299388029,23226.91,24826.73,0,0
1186,TRANSFER,6474.76,C540424589,94735.94,88261.17,M416810785,29864.32,36339.08,0,0
1187,CASH_OUT,3912.16,C410529385,51777.89,47865.73,M733263804,58719.26,62631.43,0,0
1188,TRANSFER,510.26,C661685863,29022.2,28511.94,M442100937,11589.5,12099.76,0,0
1189,DEBIT,5827.78,C691687593,49727.81,43900.03,M601618533,87296.06,93123.85,0,0
1190,CASH_IN,332.33,C982294339,74281.66,73949.34,M875871841,62826.32,63158.65,0,0
1191,CASH_OUT,3217.57,C930051447,18687.0,15469.44,M643207051,96644.74,99862.3,0,0
1192,PAYMENT,1340.29,C184144453,29225.02,27884.73,M645751334,32357.86,33698.15,0,0
1193,CASH_IN,2990.45,C774027518,37608.44,34617.99,M884700226,8480.17,11470.62,0,0
1194,PAYMENT,168.45,C416596071,26858.8,26690.35,M438788444,16481.45,16649.9,0,0
1195,DEBIT,7513.87,C288623468,56046.11,48532.24,M615989840,43662.89,51176.76,0,0
1196,TRANSFER,3846.08,C343280014,19789.99,15943.9,M415956570,14260.1,18106.18,0,0
1197,CASH_IN,503.36,C578221816,13990.23,13486.86,M276459681,43852.82,44356.18,0,0
1198,CASH_OUT,877.57,C912661658,44571.69,43694.12,M740609435,33110.25,33987.82,0,0
1199,CASH_IN,426.5,C130453759,61113.27,60686.76,M691195568,80657.91,81084.41,0,0
1200,CASH_OUT,4143.83,C652537607,65727.32,61583.49,M310972828,4667.13,8810.96,0,0
1201,DEBIT,2290.56,C418550322,85427.79,83137.24,M756787862,85278.41,87568.97,0,0
1202,DEBIT,1120.37,C953307835,38190.99,37070.62,M511527480,49461.52,50581.89,0,0
1203,CASH_IN,84389.02,C589149159,52781.73,0.0,M626543180,83463.38,167852.39,1,1
1204,DEBIT,504.77,C159154816,42137.18,41632.41,M541422940,50775.77,51280.54,0,0
1205,PAYMENT,6764.24,C998076559,47690.78,40926.53,M320179030,2127.37,8891.61,0,0
1206,DEBIT,249.55,C558759555,44633.46,44383.91,M950960254,80843.31,81092.86,0,0
1207,CASH_OUT,1236.23,C881713649,46450.23,45214.0,M174399848,65329.65,66565.88,0,0
1208,TRANSFER,699.17,C780839790,54803.1,54103.92,M680577807,83747.76,84446.93,0,0
1209,TRANSFER,3220.63,C962549106,61690.12,58469.49,M444534272,66035.24,69255.87,0,0
1210,CASH_IN,3255.73,C965626602,60642.93,57387.2,M520445069,86653.51,89909.24,0,0
1211,CASH_OUT,2103.24,C251102028,58273.76,56170.51,M873379042,63716.8,65820.04,0,0
1212,DEBIT,340.7,C740316428,35919.71,35579.01,M162574497,47201.34,47542.04,0,0
1213,DEBIT,3305.75,C296166649,61313.98,58008.23,M598878289,55596.23,58901.98,0,0
1214,TRANSFER,781.13,C644324373,22082.26,21301.13,M173060098,19901.32,20682.45,0,0
1215,CASH_OUT,131.88,C728668337,72089.21,71957.34,M107079728,49101.52,49233.4,0,0
1216,PAYMENT,1837.74,C151663095,19985.84,18148.09,M182890918,4135.94,5973.68,0,0
1217,PAYMENT,197.54,C197338095,16663.42,16465.88,M583986675,85795.44,85992.98,0,0
1218,DEBIT,185.07,C263508334,58215.48,58030.41,M641721398,41775.23,41960.3,0,0
1219,TRANSFER,1095.6,C277433500,77145.03,76049.43,M550130184,63310.88,64406.47,0,0
1220,PAYMENT,2332.63,C343174358,64930.22,62597.59,M244193496,57951.74,60284.37,0,0
1221,TRANSFER,668.46,C421462858,66349.36,65680.9,M637183960,46867.65,47536.11,0,0
1222,TRANSFER,1900.68,C489989958,5723.61,3822.93,M408883475,70345.3,72245.98,0,0
1223,CASH_OUT,6889.41,C676786875,73265.25,66375.84,M103128049,11395.58,18284.99,0,0
1224,CASH_IN,1395.15,C536017769,30336.93,28941.78,M563791640,83154.22,84549.37,0,0
1225,DEBIT,2155.05,C290189255,86581.51,84426.45,M297951183,55255.81,57410.86,0,0
1226,DEBIT,3612.46,C794092143,20912.25,17299.79,M206265660,42060.97,45673.43,0,0
1227,PAYMENT,1207.38,C558276038,31230.27,30022.89,M399177240,33982.93,35190.31,0,0
1228,PAYMENT,104.5,C345809109,66816.96,66712.46,M820232660,80079.89,80184.38,0,0
1229,TRANSFER,209.3,C458137521,53384.66,53175.35,M885423866,2595.08,2804.38,0,0
1230,DEBIT,5976.64,C263097992,10432.01,4455.37,M466153081,15072.98,21049.62,0,0
1231,DEBIT,7913.72,C550634514,49704.6,41790.87,M461450546,63620.87,71534.6,0,0
1232,TRANSFER,167472.48,C575923016,89066.92,0.0,M648419799,77424.4,244896.88,1,1
1233,CASH_OUT,552.88,C783255886,11756.96,11204.08,M993991506,63754.06,64306.94,0,0
1234,CASH_IN,5906.16,C343602280,2966.42,0.0,M416090059,28074.58,33980.74,0,0
1235,DEBIT,890.05,C477615217,37140.34,36250.3,M678608639,1417.44,2307.49,0,0
1236,CASH_IN,41.15,C614780069,66996.37,66955.22,M101572984,98568.42,98609.57,0,0
1237,CASH_OUT,438.72,C899048678,68781.19,68342.48,M767576710,23887.42,24326.13,0,0
1238,PAYMENT,11969.25,C902433912,46402.82,34433.57,M142752852,24405.53,36374.78,0,0
1239,CASH_OUT,305.07,C256347301,50101.23,49796.16,M784889013,48980.35,49285.41,0,0
1240,DEBIT,1432.64,C703865198,4229.72,2797.08,M390394896,20628.17,22060.8,0,0
1241,TRANSFER,2461.81,C722399862,79454.07,76992.26,M640636033,22849.94,25311.74,0,0
1242,DEBIT,3526.71,C806462922,20443.63,16916.92,M840404540,13658.71,17185.42,0,0
1243,DEBIT,2544.65,C935091170,90223.91,87679.26,M716181111,45094.51,47639.16,0,0
1244,CASH_OUT,785.63,C611598142,35543.97,34758.33,M817110969,81867.59,82653.23,0,0
1245,PAYMENT,695.4,C352080053,47427.12,46731.72,M647205266,43024.19,43719.6,0,0
1246,TRANSFER,383.24,C268159018,77700.75,77317.51,M671361402,53854.43,54237.67,0,0
1247,PAYMENT,103.33,C888832137,81702.75,81599.42,M705757280,66974.59,67077.92,0,0
1248,CASH_OUT,1624.72,C904660470,25400.47,23775.76,M179421809,83651.46,85276.17,0,0
1249,CASH_OUT,4639.67,C771348444,29957.91,25318.24,M990106644,49253.98,53893.65,0,0
1250,CASH_IN,9533.34,C329661712,55570.07,46036.73,M824540384,51461.52,60994.86,0,0
1251,CASH_IN,1649.67,C568232749,42231.18,40581.51,M550611552,16592.85,18242.52,0,0
1252,DEBIT,1662.05,C884828455,51687.72,50025.67,M892234822,9797.7,11459.75,0,0
1253,PAYMENT,4275.62,C806518598,49939.18,45663.56,M819716890,49310.93,53586.54,0,0
1254,DEBIT,5726.09,C736647056,16676.36,10950.27,M538939742,62881.94,68608.02,0,0
1255,CASH_IN,3104.97,C879198602,74414.83,71309.86,M205937486,2486.8,5591.77,0,0
1256,CASH_OUT,1256.51,C959814287,7400.47,6143.95,M895251168,58936.21,60192.72,0,0
1257,DEBIT,802.31,C278771590,56587.7,55785.39,M549315516,48110.03,48912.34,0,0
1258,TRANSFER,389.88,C755373538,71701.61,71311.74,M729332869,9536.84,9926.72,0,0
1259,DEBIT,3616.04,C858514734,13083.38,9467.35,M899824382,18325.55,21941.59,0,0
1260,CASH_OUT,4593.64,C745052845,92821.65,88228.0,M576535588,54686.44,59280.08,0,0
1261,CASH_IN,1886.28,C374962524,51516.91,49630.63,M549950189,63246.86,65133.14,0,0
1262,DEBIT,4144.62,C241109031,47206.01,43061.39,M730977586,79824.1,83968.72,0,0
1263,TRANSFER,2925.66,C735422616,49526.51,46600.85,M643779330,31610.79,34536.45,0,0
1264,CASH_OUT,337.5,C160779154,54239.95,53902.46,M101771949,55360.54,55698.04,0,0
1265,TRANSFER,6176.03,C217457485,87240.28,81064.25,M920867870,85074.72,91250.75,0,0
1266,CASH_OUT,428.99,C472660167,20451.25,20022.26,M417293834,78126.46,78555.44,0,0
1267,TRANSFER,1429.82,C146646502,39718.7,38288.89,M249309255,30830.92,32260.74,0,0
1268,DEBIT,1852.17,C841726010,79096.15,77243.98,M346022064,22485.96,24338.13,0,0
1269,CASH_IN,12102.73,C110721579,90768.24,78665.51,M859599521,87082.32,99185.05,0,0
1270,DEBIT,3785.7,C530362718,31782.37,27996.67,M563013277,30215.79,34001.49,0,0
1271,DEBIT,296.15,C646543898,98689.49,98393.34,M909433674,72692.15,72988.3,0,0
1272,CASH_OUT,314.29,C937979165,50223.04,49908.75,M236294900,72379.01,72693.3,0,0
1273,TRANSFER,223.85,C308142582,73353.32,73129.47,M824838495,25964.66,26188.5,0,0
1274,TRANSFER,2277.17,C860896942,37509.06,35231.89,M759819846,19184.27,21461.44,0,0
1275,PAYMENT,1968.04,C171064325,67974.34,66006.31,M131875398,40737.16,42705.2,0,0
1276,DEBIT,5826.24,C509024212,78555.85,72729.61,M684680445,28683.72,34509.97,0,0
1277,TRANSFER,1083.11,C765277759,34522.14,33439.02,M406632450,45733.1,46816.22,0,0
1278,CASH_IN,311.05,C628613838,35305.27,34994.21,M247503015,17398.14,17709.19,0,0
1279,CASH_OUT,385.72,C621129602,7148.6,6762.88,M499752906,21731.62,22117.34,0,0
1280,TRANSFER,1805.44,C908787285,80881.32,79075.89,M285133715,1656.08,3461.52,0,0
1281,CASH_OUT,335.14,C863716634,46833.74,46498.61,M161011053,72097.61,72432.75,0,0
1282,DEBIT,2757.39,C742014750,67469.76,64712.36,M532046006,66956.66,69714.05,0,0
1283,CASH_OUT,29.33,C396729745,6586.98,6557.65,M373876547,75296.14,75325.47,0,0
1284,CASH_OUT,3327.88,C414132012,93221.08,89893.2,M476326499,16858.08,20185.97,0,0
1285,PAYMENT,6937.61,C650942427,60078.46,53140.84,M636021843,57425.23,64362.85,0,0
1286,TRANSFER,1506.09,C669553160,34498.63,32992.54,M909530836,26625.68,28131.77,0,0
1287,CASH_IN,4578.86,C546165145,69784.12,65205.25,M954007202,83907.26,88486.12,0,0
1288,TRANSFER,411.79,C346628282,17849.28,17437.49,M538357525,52887.76,53299.54,0,0
1289,CASH_OUT,2281.66,C133824225,90277.35,87995.69,M917672172,22879.37,25161.04,0,0
1290,DEBIT,2432.35,C580524764,64667.74,62235.38,M223955440,73362.3,75794.65,0,0
1291,PAYMENT,3052.22,C645403248,80.72,0.0,M756109628,88888.88,91941.1,0,0
1292,PAYMENT,2714.5,C804579612,68387.5,65673.01,M227103842,21938.39,24652.89,0,0
1293,CASH_OUT,3114.84,C638717250,16083.68,12968.84,M505381303,13124.5,16239.33,0,0
1294,CASH_OUT,3997.68,C527076016,69384.02,65386.33,M386164157,89718.84,93716.53,0,0
1295,CASH_IN,208365.64,C744384830,71577.29,0.0,M181597326,23349.35,231714.99,1,1
1296,CASH_OUT,5280.41,C399116724,30175.03,24894.62,M370524611,12107.53,17387.94,0,0
1297,CASH_OUT,1170.61,C803205226,94586.68,93416.08,M310728047,34016.94,35187.55,0,0
1298,DEBIT,2035.24,C559853860,3023.14,987.9,M845007139,4920.63,6955.87,0,0
1299,CASH_IN,4417.89,C812718090,53483.2,49065.3,M465832147,38163.69,42581.58,0,0
1300,CASH_IN,530.01,C827347617,37596.99,37066.98,M560097307,21937.9,22467.91,0,0
1301,TRANSFER,1240.58,C753520122,48051.19,46810.61,M239467606,11351.08,12591.66,0,0
1302,CASH_OUT,1913.25,C462008862,7203.6,5290.35,M943058145,48552.19,50465.44,0,0
1303,CASH_OUT,4370.9,C456435434,83961.96,79591.06,M815795502,44604.85,48975.75,0,0
1304,TRANSFER,317.91,C546558276,48766.65,48448.74,M214857191,45418.15,45736.06,0,0
1305,CASH_OUT,1125.79,C506860643,31270.3,30144.51,M646487819,68369.74,69495.53,0,0
1306,TRANSFER,2801.57,C428673155,19745.49,16943.92,M861774219,71466.36,74267.93,0,0
1307,CASH_OUT,972.0,C273139403,78952.12,77980.12,M789641240,14581.55,15553.55,0,0
1308,CASH_OUT,1104.87,C954926815,13391.63,12286.75,M827973150,96661.09,97765.97,0,0
1309,TRANSFER,3190.43,C380924259,1828.14,0.0,M502055846,5914.24,9104.66,0,0
1310,CASH_IN,2152.38,C381493360,59271.25,57118.87,M408572960,15433.9,17586.28,0,0
1311,TRANSFER,1190.94,C420259111,97908.19,96717.25,M568784568,59957.98,61148.92,0,0
1312,CASH_IN,973.95,C729487996,50210.21,49236.26,M139803896,70930.19,71904.14,0,0
1313,CASH_IN,2635.55,C200559283,41221.95,38586.39,M804215566,90148.93,92784.49,0,0
1314,PAYMENT,433.06,C168170593,67030.72,66597.66,M274362923,6981.37,7414.44,0,0
1315,DEBIT,1031.45,C535428845,59769.25,58737.8,M680332064,81147.23,82178.68,0,0
1316,CASH_IN,1128.99,C390540341,28997.55,27868.56,M840263710,42019.69,43148.68,0,0
1317,CASH_IN,1084.65,C907779270,42140.92,41056.27,M936307393,5045.45,6130.1,0,0
1318,CASH_OUT,1733.56,C136625630,74444.34,72710.78,M512249404,59100.06,60833.63,0,0
1319,CASH_IN,3128.1,C271008835,29663.9,26535.79,M746584046,42840.6,45968.71,0,0
1320,CASH_OUT,3227.24,C693437602,6513.84,3286.6,M469712961,54932.77,58160.02,0,0
1321,CASH_OUT,1584.2,C825995744,71515.58,69931.37,M286396718,95060.94,96645.14,0,0
1322,CASH_IN,620.73,C694515173,73590.44,72969.71,M673719034,66836.78,67457.51,0,0
1323,DEBIT,7041.6,C523497692,97845.26,90803.66,M464437495,64012.26,71053.86,0,0
1324,CASH_OUT,657.53,C858742186,62511.93,61854.4,M518114603,83991.41,84648.94,0,0
1325,DEBIT,3419.48,C603296132,11728.69,8309.21,M923465563,85978.54,89398.03,0,0
1326,DEBIT,10358.74,C921933161,38452.46,28093.72,M554957931,91432.38,101791.12,0,0
1327,DEBIT,1287.72,C709784337,62619.77,61332.05,M727729993,80017.28,81305.0,0,0
1328,PAYMENT,3525.98,C589868838,29831.01,26305.04,M227962963,87192.59,90718.57,0,0
1329,CASH_OUT,3196.25,C649184923,76710.34,73514.09,M178660942,81301.88,84498.13,0,0
1330,PAYMENT,6077.62,C397741373,45229.15,39151.52,M186058780,95144.23,101221.86,0,0
1331,CASH_OUT,612.26,C347984101,72559.45,71947.19,M668337276,1116.34,1728.6,0,0
1332,DEBIT,5884.65,C992683139,78270.66,72386.0,M355223505,27919.85,33804.51,0,0
1333,DEBIT,29.91,C490134062,66412.64,66382.73,M710606254,9535.6,9565.51,0,0
1334,CASH_IN,6350.73,C620053316,74528.3,68177.57,M331969165,47205.73,53556.47,0,0
1335,PAYMENT,169.31,C361773613,95192.18,95022.87,M843837255,54333.38,54502.69,0,0
1336,CASH_OUT,1770.36,C914724779,27544.37,25774.01,M864972897,4826.15,6596.51,0,0
1337,TRANSFER,1113.45,C643180287,66863.98,65750.52,M334314635,74594.23,75707.69,0,0
1338,CASH_IN,4480.5,C608272210,52537.17,48056.67,M747637794,51245.39,55725.89,0,0
1339,CASH_IN,432.06,C168635049,18202.64,17770.58,M150983041,37146.53,37578.59,0,0
1340,DEBIT,1497.04,C937839567,3737.67,2240.62,M496585061,51403.35,52900.39,0,0
1341,CASH_OUT,1851.32,C835237591,94749.69,92898.37,M534961539,92412.77,94264.09,0,0
1342,DEBIT,28.96,C698052298,65641.4,65612.44,M162545719,9666.23,9695.2,0,0
1343,CASH_IN,59.56,C558133076,26968.96,26909.4,M366884217,77521.33,77580.89,0,0
1344,CASH_OUT,1012.85,C788151746,47272.72,46259.86,M806837282,35321.46,36334.31,0,0
1345,CASH_OUT,5159.68,C532206753,87348.97,82189.3,M977468342,28165.94,33325.61,0,0
1346,DEBIT,1176.59,C265842381,1238.22,61.64,M857018194,68447.68,69624.27,0,0
1347,CASH_OUT,1616.33,C635919574,52107.88,50491.55,M264091221,27355.96,28972.29,0,0
1348,CASH_OUT,418.73,C636040878,31541.33,31122.6,M829870917,77183.24,77601.98,0,0
1349,DEBIT,5367.95,C768948901,34634.64,29266.7,M460476211,70534.89,75902.84,0,0
1350,TRANSFER,688.72,C968852076,821.94,133.23,M592709751,58247.7,58936.41,0,0
1351,PAYMENT,3204.18,C358333294,87992.51,84788.33,M248046846,55750.1,58954.28,0,0
1352,CASH_OUT,652.91,C712765607,5792.07,5139.15,M651085745,26164.98,26817.9,0,0
1353,CASH_IN,1.85,C784373396,77039.73,77037.89,M223809970,96575.11,96576.96,0,0
1354,DEBIT,271.73,C900394108,56611.0,56339.27,M225486982,38011.2,38282.93,0,0
1355,PAYMENT,392.6,C248786280,81593.65,81201.05,M475426073,77786.53,78179.13,0,0
1356,DEBIT,2529.12,C505521043,16326.08,13796.96,M275110065,89306.96,91836.08,0,0
1357,PAYMENT,232.45,C173130958,12383.59,12151.13,M601174105,74696.0,74928.45,0,0
1358,DEBIT,646.59,C523851894,67583.4,66936.81,M944538144,99303.45,99950.04,0,0
1359,CASH_IN,1334.84,C809178174,6447.44,5112.6,M564813169,39861.36,41196.2,0,0
1360,PAYMENT,708.71,C772619333,87941.84,87233.13,M453552961,83726.71,84435.42,0,0
1361,CASH_IN,2041.37,C506920181,19284.12,17242.74,M637982097,66142.68,68184.06,0,0
1362,CASH_OUT,406.39,C736531031,62938.21,62531.81,M680407221,88998.14,89404.53,0,0
1363,CASH_OUT,305.65,C386512371,1547.73,1242.08,M805263203,39154.94,39460.6,0,0
1364,PAYMENT,321.24,C288996982,34215.19,33893.95,M393652397,50052.28,50373.52,0,0
1365,CASH_OUT,1905.18,C464949704,99220.8,97315.62,M823271195,20501.87,22407.05,0,0
1366,CASH_OUT,1127.48,C296721579,22665.48,21538.0,M969682170,6051.8,7179.28,0,0
1367,TRANSFER,20.72,C246627849,38185.42,38164.7,M113472177,53647.31,53668.03,0,0
1368,PAYMENT,626.95,C587453940,68077.81,67450.86,M984855937,2319.76,2946.71,0,0
1369,TRANSFER,491526.57,C465337908,67183.74,0.0,M583785455,77373.36,568899.94,1,1
1370,CASH_OUT,3947.05,C643110240,91852.94,87905.89,M717865334,16024.68,19971.73,0,0
1371,DEBIT,1843.09,C680265711,16397.76,14554.68,M554148788,13798.42,15641.51,0,0
1372,TRANSFER,3006.13,C904917426,64465.06,61458.92,M758068235,806.65,3812.78,0,0
1373,CASH_IN,2305.89,C563968399,21200.87,18894.97,M215069774,50340.69,52646.58,0,0
1374,PAYMENT,6134.09,C485593135,23585.86,17451.77,M119519978,26749.62,32883.71,0,0
1375,DEBIT,417.01,C607155049,10978.48,10561.47,M532732730,55935.53,56352.54,0,0
1376,PAYMENT,1928.52,C819707538,93676.13,91747.61,M159241392,15223.95,17152.47,0,0
1377,DEBIT,2622.11,C406820994,2614.61,0.0,M684851101,21645.98,24268.1,0,0
1378,DEBIT,4129.67,C225611100,89580.11,85450.44,M196234303,72395.93,76525.6,0,0
1379,PAYMENT,564.56,C454307157,38305.22,37740.67,M205409960,23084.75,23649.31,0,0
1380,DEBIT,3589.71,C143475050,8493.9,4904.18,M223812549,78443.31,82033.02,0,0
1381,DEBIT,2520.92,C662476039,83361.88,80840.96,M798392345,58799.3,61320.22,0,0
1382,CASH_OUT,93.59,C780089058,27653.38,27559.79,M555050639,91690.77,91784.36,0,0
1383,PAYMENT,61.76,C485076082,37885.21,37823.45,M570516963,20764.79,20826.55,0,0
1384,DEBIT,884.78,C222738655,45675.73,44790.94,M479405020,44128.87,45013.65,0,0
1385,DEBIT,273871.75,C789469773,24008.89,0.0,M901968041,95571.87,369443.62,1,1
1386,CASH_OUT,421.52,C645103651,91311.25,90889.73,M747218268,37630.46,38051.98,0,0
1387,DEBIT,2814.85,C649752802,87440.17,84625.33,M418307824,93830.31,96645.16,0,0
1388,DEBIT,6110.77,C491152484,54001.64,47890.86,M631340650,3566.15,9676.93,0,0
1389,DEBIT,251194.43,C405079453,69752.34,0.0,M334622055,51185.48,302379.91,1,1
1390,DEBIT,749.82,C474103832,30389.47,29639.65,M574324955,96756.88,97506.7,0,0
1391,PAYMENT,391.39,C984643933,81271.57,80880.18,M595345848,27700.13,28091.53,0,0
1392,DEBIT,530.01,C482758132,28843.85,28313.84,M394470296,40317.43,40847.44,0,0
